text,label
【珍言真語】潘東凱(13):  油塘 詭異墮樓過程曝光，天網恢恢疏而不漏，很明顯是謀殺； 警察 異常反應的原因；非正常死亡大增的原因剖析。| #香港大紀 ...  https:// youtu.be/niMK9l3AFCI    via @YouTube,1
"慎入！個頭倒吊落，疑似被人推落樓

男子 油塘 紀律部隊宿舍 高處墮下亡

8:42am，一名男子倒臥在紀律部隊宿舍高康閣對開，由途人發現報警， 警方 接報後趕到現場，救護員證實男子已當場傷重死亡，現場遺下一個深色背囊、一張地盤工作證、工具和一副眼鏡， 警方 正調查男子身份及墮下原因。

#savehongkong pic.twitter.com/U7YTwXAlXx",1
【珍言真語】(字幕) 潘東凱(13):  油塘 詭異墮樓過程曝光，天網恢恢疏而不漏，很明顯是謀殺； 警察 異常反應的原因；非正常死亡大增的原因剖析。| ...  https:// youtu.be/niMK9l3AFCI    via @YouTube,1
"02.15香港

《蘋果》獲悉，N95口罩方面， 警方 獲發數量更是眾部門之冠，竟然多達1.3萬個，而衞生署僅獲分配不足300個N95。衣。

立法會議員 郭 家 麒 批評， 警方 十分自私。  https://www. facebook.com/14741014795046 03/posts/2527956827452391/?d=n   …",1
"【武漢肺炎】斥鄧炳強「學做 警察 」言論「搞錯」　 郭 家 麒 ：我最驚係《無間道》呀！ 警 黑 合作呀！

 https://www. post852.com/297761/%e3%80% 90%e6%ad%a6%e6%bc%a2%e8%82%ba%e7%82%8e%e3%80%91%e6%96%a5%e9%84%a7%e7%82%b3%e5%bc%b7%e3%80%8c%e5%ad%b8%e5%81%9a%e8%ad%a6%e5%af%9f%e3%80%8d%e8%a8%80%e8%ab%96%e3%80%8c%e6%90%9e%e9%8c%af%e3%80%8d/   …",1
"現在香港人只想講五個字,  黑 警 死全家!

姊弟踢保　 警 逼 着「 囚衣 」離開  https:// s.nextmedia.com/apple/a.php?i= 20200121&sec_id=4104&s=0&a=20847689&utm_source=twitter&utm_medium=social&utm_campaign=hkad_article_share&utm_content=share_link   …  #蘋果日報",1
"北角 警署 侮辱被捕手足極可恥

正如歐洲人權法院於2008年的Samoilă and Cionca v Romania一案[1]中裁定，  強迫 未經定罪的人身穿 囚犯 裝束上庭受審，相當可能向公眾發放錯誤信息，以為受審者肯定有罪，除非當局能證明該人本身沒有足夠衣物，否則此做法完全無理可據。  pic.twitter.com/01d7JcnwD2",1
即時國際: 【抗暴之戰】路透︰ 港 警去年曾帶中國 武 警  到 香港 前線「 觀察 」 示威   https:// hk.appledaily.com/international/ 20200318/SKVPK6BF3PX7BNMIVSCMCS347Q/   …  #即時新聞  #feedly,1
【抗暴之戰】路透︰ 港 警去年曾帶中國 武 警  到 香港 前線「 觀察 」 示威   https:// s.nextmedia.com/realtime/a.php ?i=20200318&s=10793140&a=60726962&utm_source=twitter&utm_medium=social&utm_campaign=hkad_article_share&utm_content=share_link   …  #蘋果日報,1
"【抗暴之戰】路透︰ 港 警去年曾帶中國 武 警  到 香港 前線「 觀察 」 示威 
 http:// bit.ly/2U0yAx2    
好一個term 「 觀察 」",1
"【路透社引匿名資深外交官：中國曾派約四千武警到港觀察反修例示威】

據路透社今日（18日）引述一名不願透露姓名的資深外國外交官，稱在去年反修例運動中，中國 武 警陪同 香港 警方 到前線， 觀察 示威 情況:  http:// bit.ly/2U39z4F   

攝：林振東/端傳媒 pic.twitter.com/gAjsGDMB48",1
【抗暴之戰】路透︰ 港 警去年曾帶中國 武 警  到 香港 前線「 觀察 」 示威   https:// s.nextmedia.com/realtime/a.php ?i=20200318&s=10793140&a=60726962&utm_source=twitter&utm_medium=social&utm_campaign=hkad_article_share&utm_content=share_link   …  #蘋果日報,1
路透独家：一高級外交官和立法會議員涂謹申向路透社表示， 香港 去年反送中 示威 期間， 香港 警員曾帶中國 武 警到前線「 觀察 」 示威 者及戰術。外交人員相信，中共領導層未來一旦決定介入 香港 示威 ，便可能派 武 警當先頭部隊 Exclusive: China's internal security force on frontlines  https:// reut.rs/2wjYAL1,1
"【移交逃犯修例】路透：外交官指 武 警參與 港 警前線工作 觀察 示威 　料4,000人在 港 駐紮｜852郵報   https://www. post852.com/?p=300139    #post852  來自 @post852",1
香港 【抗暴之戰】路透︰ 港 警去年曾帶中國 武 警  到 香港 前線「 觀察 」 示威  ｜ 即時 ｜ 國際 ｜ 20200318  https:// hk.appledaily.com/international/ 20200318/SKVPK6BF3PX7BNMIVSCMCS347Q/   …,1
https:// blog.xuite.net/hsu440122171/t wblog/588798282   …   港 警 腰斬遊行稱因暴徒犯法 岑子杰：2黑衣人疑似「 臥底 」@許棟雄網站 :: 隨意窩 Xuite日誌,1
美國政府為什麼不譴責一下香港的 警察 暴力對待香港示威者勒？為什麼不獨立調查香港 警察 的 警 暴問題呢？美國政府那麼多情報 人員 在香港，肯定是知道中共派了很多 臥底 假扮香港 警察 ，抓香港人回去大陸被自殺，被跳樓，被溺斃，這麼嚴重的人道問題，視而不見，現在中共像你們美國投毒，活該你們死那麼多人。,1
香港就是被中共 臥底 公安 警察 政客及舔共五毛新移民毀掉，可憐本土出生正 港 香港年輕人還未結婚生子，就擔著為香港未來下一代免於暴政的重擔，一邊為上世紀80年代的 港 英媚共政客的遺禍收拾殘局撥亂反正，一邊承受地產霸權以及今後經濟困局的煎熬，手無吋鐵地直面中共最 黑 惡的凌辱侵害暗殺，台灣必須警惕,1
幻可能還是 警察 臥底 (幹,1
誰知道是不是 黑 警 臥底 做的呢  https:// twitter.com/PMBreakingNews /status/1265900791065448450   …,1
這個是 臥底 的 港 警 ，是不是真正的 港 警 不知道，因為香港從八月開始很多穿 港 警 制服的都是大陸過去的公安和武警,1
"威水史： 於11月10號又一城拘捕行動中， 穿著黑衣扮 臥底 ， 混入手足當中 ， 然後拎出警棍狂打手足 進行拘捕，再表明係便衣探員！
( 請看 1分40秒 :  http:// news.tvb.com/local/5dc81be6 e603837460987180/   … 警方 指又一城有戴口罩人士搶犯-曾施放胡椒噴霧驅散?lang=cht

未婚妻：李芷欣 Jas Lee 
雙重身份: 警嫂+ 警 姐!
電話：60196088",1
"臥底 警察 混在人群當中幫忙搞破壞  

 https:// twitter.com/dyllyp/status/ 1266107862918377472?s=21   …",1
今日有露疑人放火燒銀行，被人群壞疑是 臥底 帶有肉色隱形耳機！其後防暴 警察 到場，這些制服就不知是不是 警察 ！They are Hk Police?  https:// twitter.com/XXyykohk/statu s/1212367154747559936   …,1
城寨：偽做民陣裝修海報丶鄧家彪做分化撚丶 黑 警 臥底 裝修丶向遊行和理非掟催淚彈，腰斬遊行丶焗和理非在街頭再出水炮，跟足㪚仔康樂會林主席嘅劇本「打殘和理非」丶再配合白色恐佈大清算，咁樣，我地就會驚，林鄭真係CLS。  pic.twitter.com/CQ7bdgSXQM,1
"香港人真係好賤格
有人冒住罵名去對抗極權
只要畫面唔夠好睇
可以調轉槍頭指控對方係鬼係 黑 警 臥底 係共産黨派黎
話對方「雷聲大雨點小」
「唔知幾時轉軚」
然後周圍同人講：
「佢好乞人憎架，唔好俾人覺得我地支持佢。會影衰我地架」

連尊重義士同盟友都唔識
好心唔好學人講咩普世價值啦
#最憎偽君子",1
那些壓死黑人的 警察 也一定是中共派去的 臥底 ，嚴厲譴責中共，要求中共為美國各州的經濟損失給予賠償。哈哈哈哈哈哈哈哈  pic.twitter.com/Ej7Y62E9k4,1
"《泰晤士報》指聯合國特別調查組在今年2月19日發表報告，批評中國政府指示香港 警察 打壓醫護權益（包括811及理大），亦指出 警方 使用救護車運送 警員 和物資， 臥底 亦有假扮急救員。
UN accuses China of harassing healthcare workers during Hong Kong protests

 https://www. thetimes.co.uk/article/china- harassed-healthcare-staff-at-hong-kong-protests-q9z0lxlhs   …",1
分明是 黑 五毛賊 黑 警 一類 臥底 的共諜，不包闢包誰！香港已経陷入無法無律的世界，明防暗刺所有戰友要覺醒又是一章代分解！,1
趕緊去舔你普京老爹去， 黑 警 放有毒的催淚彈，看不見，拿棍子打破中學生的頭，看不見，用胡椒噴霧噴記者眼睛，看不見，把印尼記者眼睛打瞎也看不見，只看的見 黑 警 僞裝的 臥底  在裝所謂的暴徒打人，能翻墻卻什麽都看不見，該說你瞎呢瞎呢還是瞎呢？  pic.twitter.com/mhx3tjeT1X,1
難道有 警察 臥底 ？,1
"三崔要加進黑道ＰＡＲＯ的話我覺得
 是 臥底 警察 然後 是流浪殺手（幹怎麼拿防彈的梗直接套  https:// twitter.com/ayumu_moa/stat us/1222171849091497986   …",1
是 警察 臥底 。律師怎樣會出現在這種場合？這種衣著？,1
"嘿對，那你知道有 警察 臥底 在示威者裡面嗎？ 在這樣的情況下你要怎麼判斷打 警察 的是 真示威者還是假示威者？

法律由黨訂立、 警察 保衛的不是人民是黨，這樣的情況下你要怎麼讓示威者去表達自己的訴求？",1
它們只會告訴豬國的豬們對共產邪靈有利的。至於真相，它們不會說的。就好似台灣選舉，中共只會說不好的，而好的那面絕口不提！還有香港這事，中共也是說暴徒，從來不說真相！因為很多暴徒是 臥底 警察 和 臥底 黑社會幹的！就好似中國大陸，很多事不是老百姓幹，而是當地 黑 惡勢力和政府官員 警察 一起幹的！  https:// twitter.com/zhanglucy88/st atus/1214030432376770560   …,1
"https://www. youtube.com/watch?v=yRoAhy rYWV8&feature=share&fbclid=IwAR1HZlNqjIgwcnJxANf7OK0Vf_244A1Ccptm9SOfXUKyOrSQaYxEIvrDtpg   … 
(英文字幕) 網上流傳一個片段，分析11月15日晚在紅磡隧道口破壞收費亭的大批「黑衣人」懷疑是 警方 臥底 。
觀看次數：252,473次
•2019年11月29日",1
美國政府為什麼不譴責一下香港的 警察 暴力對待香港示威者勒？為什麼不獨立調查香港 警察 的 警 暴問題呢？美國政府那麼多情報 人員 在香港，肯定是知道中共派了很多 臥底 假扮香港 警察 ，抓香港人回去大陸被自殺，被跳樓，被溺斃，這麼嚴重的人道問題，視而不見，現在中共像你們美國投毒，活該你們死那麼多人。  https:// twitter.com/USA_China_Talk /status/1253642213315301376   …,1
一直都唔反對持槍，一直都唔認為喺 臥底 。但喺暗網買槍，9成9會俾狗咬... 黑 警 賣槍收錢再反咬你。屌,1
沒有說全是 臥底 啊！也沒有說 港 青沒做破壞行為！只說部份破壞是 黑 警 臥底 做的！我一直都承認 港 青有破壞政府公物，但在破壞前是 港 府先破壞法治！ 港 青才用這不合適的方法表示抗議和憤怒！很多港人不支持但理解！,1
跟著唔知會唔會話個 黑 警 其實係深入敵方陣地嘅 臥底 ⋯⋯,1
"無錯，今時今日仲阻止市民反抗的一定係 黑 警 臥底 。
如果有 黑 警 係我面前被市民反抗打傷或打死，我只會喝采歡呼。",1
被害者和殺人者相識？那就是說，在被害者劉兵的研究機構裡也有邪惡團伙 臥底 了！呼籲美國 警方 趕快調查吧！越快越好！其它地方是否也有這種情況？趕快查清楚！一定要趕在土匪下黑手滅口之前，將那伙子邪惡土匪 臥底 一網打盡！,1
有好多 臥底 甚至呢個活動好可能係 黑 警 搞出黎,1
要先搞清楚是真的勇武還是 臥底 黑 警 。中共這些招數又不是沒見過！,1
"警方 承認在示威者內，有大量 臥底 ，學生才對人群內的可疑人士，加強警惕。
「環球時報」這種法西斯媒體，煽動中國應侵略台灣、澳洲，稱IS不是恐怖組織，稱民眾應允許政府腐敗，被抓到，說明學生判斷準確。
當時學生見他一直混在學生內部偷拍，查問他是否記者，轉身就跑，才引起懷疑。",1
"最終目標係攬炒，係消滅紅色資本，popo幫手應該係好事呀，捉咩鬼。
 黑 警 同政府到依家都係想借用 臥底 裝修要和理非同勇武割蓆，但係其實依家無論你裝修幾百萬次都唔會割蓆㗎喇，反而幫咗我哋裝修藍店紅店，very good ar。",1
對，那要靠這幫暴徒了，如果能夠多二百萬人和平示威堅持多日， 警察 才能出派 臥底 掉燃燒瓶喔。所以曱甴們要有骨氣堅持加油,1
"有 黑 警 的 臥底 搞事

其實民陣的召集人說：是人太多了，超過兩百萬那次， 黑 警 沒有辦法向北京報告",1
連登仔個大叫自己人post破左 臥底 黑 警 功，大叫自己人都繼續狂噴   https:// twitter.com/DCheng36387164 /status/1213743341961011200   … pic.twitter.com/qfUEzWsh5D,1
臥底 警察 出動了.  https:// twitter.com/ZackBornstein/ status/1266547600330600448   …,1
"TG channel「消息追踪直播台」承認，該台其中一admin乃 警方 臥底 。

如有訂閱 @HK_R_I_M_O_News_TV，請立即取消。",1
"呢啲畫面係咪好似曾相識呢？ 警察 扮示威者混入群眾之中搞破壞，然後入示威者數，從而有藉口武力鎮壓。

呢啲搞屎棍 臥底 警察 ，英文叫 agent provocateur ，有好耐歷史，唔係香港至有。

所以如果你唔知美國示威內情，千祈唔好武斷話人好搶嘢放火乜乜乜，同香港唔同。
 https:// twitter.com/ZackBornstein/ status/1266547600330600448?s=19   …",1
"活該！ 臥底 警察 破壞店鋪？原來是曱甴扮 警察 打爛店鋪，以為可以嫁禍 警察 ，結果被“自己人”追打滿街跑
今天看見壹個穿 警察 衣服砸店的，被甴曱追著滿街跑，哈哈哈哈",1
社區關懷是不是反諷上次 警察 臥底 假裝是社工的失敗行為？,1
"這都是 黑 警 臥底 !

老實說,美國的遊行抗議很容易變成這種模式的發泄,需要有點人去維持秩序",1
"31.8.2019 review  

831全記錄：示威者於灣仔縱火，在港島九龍多處轉移；再傳疑似 警察 臥底 曝光，特警進入列車攻擊乘客｜深度｜逃犯條例｜端傳媒 Initium Media  https:// theinitium.com/article/201908 31-whatsnew-hk-831-protest-live-update/   …  來自 @initiumnews  

#HKprotests  
#HKProtesters 
#FightForFreedom",1
【1.6 時事分析!】 第三節：【 警察 狂噴自己人?!】 警方 臥底 扮鬼 VS 和理非又捉鬼，前線手足會點睇？ | 升旗易得道 2020年1月6日  https:// youtu.be/tbQrz2_8XV4    來自 @YouTube,1
偽做民陣裝修海報丶鄧家彪做分化撚丶 黑 警 臥底 裝修丶向遊行和理非掟催淚彈，腰斬遊行丶焗和理非在街頭再出水炮，跟足㪚仔康樂會林主席嘅劇本「打殘和理非」丶再配合白色恐佈大清算，以為這樣我們就會害怕，林鄭真係CLS。  pic.twitter.com/X91LUPQACj,1
【1.2中環和你lunch】1月2日中環陳先生，參加了1日的新年遊行，他揭露 警方 在新年遊行中， 臥底 故意製造混亂，無理終止和平遊行，刻意無理圍捕無...  https:// youtu.be/WHE3KQ-JzU4    via @YouTube,1
"相同點：要去北京還會因為維權上訪導致無法開車進城，坐車也不行，就因為這些來北京的異議人士維權(熟悉嗎？跟你說一樣。
第二段基本同意：但是香港的 黑 警 姦淫擄掠這也要調查吧XD，而且暴力黑衣人都是 港 警 臥底 吧？哈哈還被抓，想栽贓還失敗（笑",1
"香港 警方 勾結黑幫及中共 臥底 武警公安的血腥鎮壓示威者的消息不絕於耳。10月14日，網名為「君子蘭」的推友，連發數條推文，
一支是以 警 隊 為主，其中加入由廣東公安廳調派到香港的大陸公安和武警穿着 港 警 制服冒充 港 警 ，與香港 警察 一起負責在示威現場驅散、毆打、抓捕、清場任務。 https://www. ntdtv.com/b5/2019/10/15/ a102686025.html?fbclid=IwAR3gJbGG_EWW-DnwdcPzVGvxfgozc35PViMh0Md6a2FrTYI1yzYKsAK9w2M   …",1
【1.6 時事分析!】 第三節：【 警察 狂噴自己人?!】 警方 臥底 扮鬼 VS 和理非又捉鬼，前線手足會點睇？ | 升旗易得道 2020年1月6日  https:// youtu.be/tbQrz2_8XV4    via @YouTube,1
香港 黑 警 來來去去就那幾招，批准遊行，加入 臥底 ，製造暴力，實施誘捕，暗通黑道襲擊人群，然後每天4點 警 謊記招，黑白顛倒一番意淫完明天再來⋯⋯,1
"[有證有據有片有時間] 多名 臥底 破壞銀行  黑 警 即時終止和平遊行
 https:// lih.kg/1806760   

15:58:40 蘋果
兩名便衣 警 打破「中国人壽」玻璃後，跑向 黑 警 並大叫「自己人」，並獲 黑 警 放行逃去。大量遊行民眾目擊後，指罵 黑 警 自己搞破壞
 https://www. youtube.com/watch?v=j3rtsm GzjLU   … 
 https:// lihkg.com/thread/1806518 /page/1   …",1
"動物食堂 第04集﹔ #假旗行動 ?

有用資訊︰2019年8月開始有記者及市民發現香港 警察 假扮示威者，甚至拍到有持槍的""示威者""擲汽油彈。 

 #黑警  #臥底  #犯法  #身型  #肌肉 pic.twitter.com/y732fJE9N0",1
"不對不對！你應該去中國天安門前，舉著”狗雜習近平” 這才有說服力！原來你住在香港？我知道了哈哈哈哈原來你是行動派！雖然你在鍵盤上連承認政府 黑 警 過錯的勇氣都沒有！
今天是和平遊行我可不想因為你而中斷了整個遊行哈哈哈哈！原來五毛大軍也加入 警方 臥底 行動啊",1
"港 片裡面的 臥底 警察 混入黑道執行正義，現在的香港 臥底 警察 混入人群製造混亂以便他們殺戮擄人。

幾個月前混入遊行隊伍丟汽油彈，現在混入人群噴胡椒水。

賤格。  https:// twitter.com/yvonne_tg/stat us/1260585542649077760   …",1
"我信係有但唔會搵到
因為如果佢真係白打算做 臥底  必定會儘力隱藏咁我地又點會搵到？
就算搵到係咪要大聲表揚佢？呢個時候？
所以我地都無需去搵
 黑 警 就係 黑 警  全部都係
如果有萬中無一既白又點會介意畀人誤會係 黑 ？
白既早就做梗野啦
例如果位深夜貼連儂牆結果全家被拉
所以
 黑 警 就係 黑 警 
我地冇罵錯人",1
是 警察 臥底 裝示威者嗎？,1
香港大律師公會認為獨立調查委員會的職權範圍，包括去年3月以來政府對修例的處理方法，及6月至12月的社會事件，包括調查香港 警方 使用的武力、拒絕配戴委任證以 臥底 方式執法，及涉嫌毆打及性侵被捕人士、延誤律師探訪等議題。 https:// t.me/sgtve/645   pic.twitter.com/Bdwt7FNS2E,1
"即時1614 ：防暴 警察 衝入上水中心附近，拘捕多名市民，現場所見看不到有任何非法行為。#如果721有咁多 ...

Update : 現場發現有很多 臥底  （圖9）

CC BY 4.0  pic.twitter.com/ib4uY2dvc5",1
幾個月來，沒有一單破壞銀行的案子被檢控，證明這些恐怖活動都是 黑 警 的 臥底 搞出來的，嘿嘿，或者證明 黑 警 無能,1
活該！ 臥底 警察 破壞店鋪？原來是曱甴扮 警察 打爛店鋪，以為可以嫁禍 警察 ，結果被“自己人”追打滿街跑,1
唯一擔心太長; 提議將名單分類，各人看自己有興趣的。  例如:  CCP 常痿部、北京市幹痿、香港區粉（紅）痿、 港 府C級以上、 港 黑 警 、 港 奸、 港 臥底 舞 警 、 港 粉紅……等。要不然很艱難找到自己想看的。謝謝  https:// twitter.com/redwallpusher/ status/1246955629496811522   …,1
【 臥底 放火嫁禍】(中文字幕+English Subtitles)市民目擊 警察 臥底 喬裝抗爭者於9月29日在灣仔地鐵站縱火，然後嫁禍給抗爭者，懷疑拍...  https:// youtu.be/NCXi1xVabAg    來自 @YouTube,1
比爛仔更無品更下流，它的名字叫 臥底 ！查實是犯法不服罪的 黑 警 ！藍絲的偶像黃絲的敵人！,1
【1.2中環和你lunch】1月2日中環陳先生，參加了1日的新年遊行，他揭露 警方 在新年遊行中， 臥底 故意製造混亂，無理終止和平遊行，刻意無理圍捕無辜市民。| #香港大紀元新唐人聯合新聞頻 https://www. youtube.com/watch?v=WHE3KQ -JzU4&feature=share   …,1
"你所說的 ""暴徒""，我算是接觸過一些，我願以任何代價做擔保，他們真的不是""暴徒""，以我親眼確認過的，反而看到過很多次都是一些 臥底 警察 裝成示威者搞事，就說一件吧，上年818，於荃灣眾安街，我親眼見到有人沖擊警車， 警察 下車驅趕，示威者四散，15分鐘後，我親眼見到沖擊的人輕鬆地走上警車開走！",1
"臥底 黑 警 扮緊街坊，防暴伙記就中出佢。

咪住先，即係話POPO原來知道委任證係要掛出嚟嘅 

防暴：先生，你咩身份呀？
男士：伙記（口形）
防暴：麻煩你掛返出黎吖
 https:// m.youtube.com/watch?feature= youtu.be&v=9LgsvVKhLtM   … pic.twitter.com/dJBnXwEVxg",1
"太多 黑 警 和便衣 臥底 有心濫拘捕，大部分人想玩遊擊避拘都難成功 
祈禱所有被捕者都平安 可被保䆁放人 ，最緊要係無生命危險，一個不小啊",1
"2319 #旺角  #砵蘭街  #朗豪坊 
兩名黑衣蒙面人士與防暴 警察 溝通，疑為 警察 臥底 。
#蘋果 pic.twitter.com/EMvRZ7hxoW",1
【1.2中環和你lunch】1月2日中環陳先生，參加了1日的新年遊行，他揭露 警方 在新年遊行中， 臥底 故意製造混亂，無理終止和平遊行，刻意無理圍捕無...  https:// youtu.be/WHE3KQ-JzU4    來自 @YouTube,1
這是政府告訴你的吧。嚴格來說也沒錯。只是政府故意派 臥底 去製造衝突，也不是一天兩天的事了。沒有 警察 還有解放軍，扮下黃絲扮下藍絲，對他們來說或許蠻有趣的,1
港 警 勾結黑社會、栽贓嫁禍抗爭者的醜聞頻頻被揭穿。 港 警 「 臥底 」是嫁禍港人，為鎮壓找藉口。  https:// twitter.com/NTDChinese/sta tus/1212589811199922176   …,1
感覺象在香港 黑 警 臥底 ，扮示威者來殺人放火！,1
我指三位內親王！少裝了！你們就是中共的 臥底 ！我們 警方 現在手上有證據！,1
"23:07 studio incendo 報道。
____________________

旺角即時： 臥底 走入人群被發現後，向人群舉真槍逃跑，落荒而逃，非常尷尬。（講真真係唔知是否 警員 ，可能想打劫金舖）

Photos by BC/Studio Incendo(CC BY 4.0)  pic.twitter.com/zkcA5kIHVG",1
"呵呵我跟你說 警 黑 合作,你跟我whataboutism,這都好幾個月了還沒抓到人,我尋思是不是 警察 臥底 自己做的啊?用來挑起紛爭的?",1
【1.2中環和你lunch】1月2日中環陳先生，參加了1日的新年遊行，他揭露 警方 在新年遊行中， 臥底 故意製造混亂，無理終止和平遊行，刻意無理圍捕無...  https:// youtu.be/WHE3KQ-JzU4    來自 @YouTube,1
"係，好多破壞都唔知係未 警 謊自己搞既。
但其實都有可能係手足，不過既然 黑 警 咁多 臥底 ，仲要冇哂公信力，所有衰野都入佢地數好正常。",1
唯一擔心太長; 提議將名單分類，各人看自己有興趣的。  例如:  CCP 常痿部、北京市幹痿、香港區粉（紅）痿、 港 府C級以上、 港 黑 警 、 港 奸、 港 臥底 舞 警 、 港 粉紅……等。要不然很艱難找到自己想看的。謝謝,1
"@ hktomford  

 警察 臥底 
扮晒鍾意男人  pic.twitter.com/3jtMqi4viS",1
"【將軍澳現場| 1.8周梓樂逝世兩個月悼念會】

2250 有疑似 臥底 警員 混在示威人群，將市民撲低拘捕。期間一名女士與 警員 發生碰撞被噴胡椒噴霧。 警方 隨後推撞記者，干擾記者拍攝工作。

攝：林踔賢
中大校園電台
#PoliceBrutality  #PoliceState  #HongKong  #PoliceTerrorism pic.twitter.com/AoiMMDvWnp",1
依家係網上有一批人扮勇武，批評其他手足。有趣既係佢地個 account 幾乎完全冇幫手發放 警 暴﹑墮屍﹑浮屍﹑黃息經濟圈或其他有用訊息。呢批人批評手足多過監察 港 共政府。呢 D 都係搞分化既香港公安同西環 臥底 ﹗手足千祈唔好上當﹗,1
【聯想】如果，再有《無間道》（2002）這樣的 港 片上映，編劇和導演會怎樣創作新故事，怎樣塑造另一個 臥底 好 警員 陳永仁（梁朝偉）？還會是抓毒販嗎？或者， 臥底 到反送中遊行隊伍裡？  https:// twitter.com/zhanglifan/sta tus/1251490392157179904   …,1
"《大香港早晨》
第1621集：數碼 港 事件翻版 銅芯口罩無招標／網上登記領口罩的私隱問題／哲毛繹：資本主義剝削史／有咩方便得過前 黑 警 臥底 販毒
節目︰ http:// passiontimes.hk/prog/85/1621   
主持：陳四、雞毛",1
死 黑 警 臥底,1
"黑 警 又柒咗！

【高度表揚】感謝「 臥底 白 警 」協助裝修「支那人壽」辦公室！
- 分享自 LIHKG 討論區
 https:// lih.kg/1806518",1
黑 警 臥底 扮前線梗係冇女啦,1
"防暴與便衣 臥底 再突然圍捕 向記者救護噴椒逾五秒

【旺角即時】(00:30)  警方 曾在晚上9時許於朗豪坊一帶進行清場行動，市民及後重新聚集並再次用雜物堵塞車路，熟食小販亦繼續營業。

近11時 警方 於亞皆老街舉 黑 旗，約50名防暴 警員 及速龍突然衝入山東街，舉藍旗後衝前拘捕制服共四人，(繼續  pic.twitter.com/YMXO21F3RU",1
"他們會說「廢青還扔燃燒瓶 」
瘋狂百姓掀翻小警車vs從不扔準的燃燒瓶（by 黑 警 臥底 ）哪一個更暴力我姑且暫時還是   https:// twitter.com/nickname002002 /status/1243474956890935296   …",1
連登仔個大叫自己人post破左 臥底 黑 警 功，大叫自己人都繼續狂噴   pic.twitter.com/ebaF95rJTo,1
【1.2中環和你lunch】1月2日中環陳先生，參加了1日的新年遊行，他揭露 警方 在新年遊行中， 臥底 故意製造混亂，無理終止和平遊行，刻意無理圍捕無辜市民。| #香港大紀元新唐人聯合新聞頻 https://www. youtube.com/watch?v=WHE3KQ -JzU4&feature=share   …,1
暴動？你是說 黑 警 跟黑幫 臥底 成黑衣人引發的暴動？,1
告訴自己，其實你是 警方 的 臥底 ，月底到了幫忙衝業績的～！,1
"即時1614 ：防暴 警察 衝入上水中心附近，拘捕多名市民，現場所見看不到有任何非法行為。#如果721有咁多 ... 

Update : 現場發現有很多 臥底  （圖9）

CC BY 4.0
   pic.twitter.com/wCwHh4SnVW",1
"班友圍住兩個手足當賊審，如果真係鬼仲會企定定？
嗰兩個""自己人""問多句係咪 黑 警 即刻轉身逃走喇
做 臥底 有咁老定咩，驚到甩褲咁滯。  https:// twitter.com/ic409/status/1 212689472908754944   …",1
大香港早晨 第1621集 - 數碼 港 事件翻版 銅芯口罩無招標/ 網上登記領口罩的私隱問題/ 哲毛繹：資本主義剝削史/ 有咩方便得過前 黑 警 臥底 販毒  http://www. passiontimes.hk/prog/85/1621,1
由於遊行人士很多，林鄭在灣仔 警 總， 臥底 就打爛銀行玻璃，令防暴 警察 到場驅散市民！但市民未有恐懼，繼續遊行 Because there were many people marching，so the riot police came to the scene to disperse the citizens!   https://www. facebook.com/standnewshk/vi deos/2899169580102706/   …  #ccp  #StandWithHongKong pic.twitter.com/Numt1IHgDz,1
死狗 警 扮人 - 【1.6 時事分析!】 第三節：【 警察 狂噴自己人?!】 警方 臥底 扮鬼 VS 和理非又捉鬼，前線手足會點睇？ | 升旗易得道 2020年1月6日  https:// youtu.be/tbQrz2_8XV4    via @YouTube,1
"TG channel「消息追踪直播台」承認，該台其中一admin乃 警方 臥底 。

如有訂閱 @HK_R_I_M_O_News_TV，請立即取消。",1
Oh 你也認同 黑 警 低級了吧 我認識的那個 臥底 竟然真的掉燃燒瓶給我看。嘖嘖嘖 CHEAP!!!我是認同你觀點的  黑 警 LOW,1
【1.2中環和你lunch】1月2日中環陳先生，參加了1日的新年遊行，他揭露 警方 在新年遊行中， 臥底 故意製造混亂，無理終止和平遊行，刻意無理圍捕無...  https:// youtu.be/WHE3KQ-JzU4    via @YouTube,1
［孫策］綽號「東區小霸王」的無業漢去年6月初先後在灣仔 警署 總部和跑馬地 警署 外投擲汽油彈—又，聽推友講，一定係 臥底 。,1
2019，共匪又在香港上演30年前一幕， 警察 臥底 大搞破壞，嫁禍學生，武警扮香港 警察 暗殺學生義士，香港已經失去了幾千優秀的青年，甚至他們的家人，共匪是殺人惡魔！,1
"威水史： 於11月10號又一城拘捕行動中， 穿著黑衣扮 臥底 ， 混入手足當中 ， 然後拎出警棍狂打手足 進行拘捕，再表明係便衣探員！ 
( 請看 1分40秒 :  http:// news.tvb.com/local/5dc81be6 e603837460987180/   … 警方 指又一城有戴口罩人士搶犯-曾施放胡椒噴霧驅散?lang=cht  pic.twitter.com/BQT7HEqsK8",1
【1.6 時事分析!】 第三節：【 警察 狂噴自己人?!】 警方 臥底 扮鬼 VS 和理非又捉鬼，前線手足會點睇？ | 升旗易得道 2020年1月6日  https:// youtu.be/tbQrz2_8XV4    來自 @YouTube,1
"https://www. ctwant.com/article/53429   
其實辦活動，風險很高
(鬼知道有無 臥底 警察 ，還有 臥底 記者呢)",1
